country,year,population_total,internet_use,suicide_total,GDP,cell_use
Guinea-Bissau,2014,1690000,56200.0,130.0,1430,1110000.0
Guyana,2014,763000,244000.0,229.0,6910,567000.0
Haiti,2014,10500000,1200000.0,935.0,1660,6770000.0
Honduras,2014,8960000,1710000.0,291.0,4160,7730000.0
Hungary,2014,9800000,7420000.0,2380.0,24200,11700000.0
Iceland,2014,329000,323000.0,41.0,42800,370000.0
India,2014,1300000000,272000000.0,230000.0,5380,944000000.0
Indonesia,2014,255000000,43700000.0,8380.0,10000,326000000.0
Iran,2014,77500000,30500000.0,5070.0,17100,68900000.0
Iraq,2014,34400000,4550000.0,2710.0,15100,33000000.0
Ireland,2014,4630000,3860000.0,486.0,48800,4910000.0
Israel,2014,7850000,5890000.0,608.0,31900,9500000.0
Italy,2014,60400000,33600000.0,4600.0,33900,89900000.0
Jamaica,2014,2880000,1160000.0,82.2,8020,3010000.0
Japan,2014,128000000,114000000.0,29300.0,37300,158000000.0
Jordan,2014,8920000,4120000.0,206.0,8530,11100000.0
Kazakhstan,2014,17300000,11400000.0,4500.0,23600,28600000.0
Kenya,2014,46700000,7710000.0,1980.0,2710,33600000.0
Kiribati,2014,109000,13400.0,26.0,1820,30000.0
Kuwait,2014,3690000,2900000.0,102.0,72600,7600000.0
Kyrgyz Republic,2014,5840000,1650000.0,680.0,3180,7560000.0
Lao,2014,6640000,947000.0,643.0,5390,4620000.0
Latvia,2014,2020000,1530000.0,482.0,22200,2380000.0
Lebanon,2014,6260000,4570000.0,137.0,12300,4390000.0
Lesotho,2014,2040000,450000.0,560.0,2810,2140000.0
Liberia,2014,4360000,236000.0,356.0,1260,3230000.0
Libya,2014,6360000,1130000.0,271.0,16000,8500000.0
Lithuania,2014,2970000,2140000.0,1120.0,26300,4270000.0
Luxembourg,2014,555000,525000.0,65.7,92300,802000.0
Madagascar,2014,23600000,873000.0,1340.0,1370,9710000.0
Malawi,2014,16300000,950000.0,1010.0,1140,5630000.0
Malaysia,2014,29900000,19000000.0,2190.0,24500,44900000.0
Maldives,2014,435000,214000.0,11.5,12900,666000.0
Mali,2014,16900000,1190000.0,478.0,1870,23500000.0
Malta,2014,430000,315000.0,24.2,31900,546000.0
Marshall Islands,2014,57200,9610.0,11.1,3410,15500.0
Mauritania,2014,3930000,421000.0,123.0,3780,3750000.0
Mauritius,2014,1260000,563000.0,115.0,18300,1650000.0
Mexico,2014,120000000,53400000.0,7300.0,17200,105000000.0
"Micronesia, Fed. Sts.",2014,107000,31900.0,18.7,3030,31400.0
Moldova,2014,4070000,2730000.0,707.0,5710,3740000.0
Mongolia,2014,2940000,586000.0,582.0,11300,3030000.0
Montenegro,2014,627000,382000.0,79.5,14800,1010000.0
Morocco,2014,34200000,19400000.0,1790.0,7110,44100000.0
Mozambique,2014,26300000,2430000.0,1730.0,1120,18500000.0
Myanmar,2014,52300000,6020000.0,3010.0,4740,29000000.0
Namibia,2014,2270000,337000.0,246.0,10000,2670000.0
Nepal,2014,26900000,4150000.0,2960.0,2390,23000000.0
Netherlands,2014,16900000,15500000.0,1950.0,46200,19600000.0
New Zealand,2014,4570000,3910000.0,521.0,34600,5100000.0
Nicaragua,2014,6140000,1080000.0,441.0,4690,7070000.0
Niger,2014,19200000,240000.0,690.0,900,8240000.0
Nigeria,2014,176000000,37000000.0,5790.0,5690,139000000.0
North Korea,2014,25100000,0.0,3210.0,1750,2800000.0
North Macedonia,2014,2080000,1410000.0,204.0,12300,2220000.0
Norway,2014,5140000,4950000.0,577.0,63400,5740000.0
Oman,2014,4030000,2830000.0,134.0,39700,6190000.0
Pakistan,2014,195000000,23400000.0,6940.0,4350,136000000.0
Palestine,2014,4430000,2380000.0,85.6,4450,3200000.0
Panama,2014,3900000,1750000.0,224.0,20000,6910000.0
Papua New Guinea,2014,7950000,517000.0,1030.0,3560,3360000.0
Paraguay,2014,6600000,2840000.0,415.0,10900,7310000.0
Peru,2014,30100000,12100000.0,924.0,11900,31900000.0
Philippines,2014,101000000,49900000.0,5440.0,6560,111000000.0
Poland,2014,38100000,25400000.0,6910.0,24400,56900000.0
Portugal,2014,10400000,6730000.0,1440.0,26000,11900000.0
Qatar,2014,2460000,2250000.0,125.0,117000,3310000.0
Romania,2014,20000000,10800000.0,2480.0,19800,22900000.0
Russia,2014,145000000,102000000.0,50400.0,25300,221000000.0
Rwanda,2014,11100000,1170000.0,662.0,1670,7750000.0
Samoa,2014,192000,40800.0,21.6,5520,107000.0
Sao Tome and Principe,2014,196000,47800.0,3.53,2840,129000.0
Saudi Arabia,2014,30900000,20000000.0,916.0,49700,52700000.0
Senegal,2014,14200000,2510000.0,979.0,2900,14400000.0
Serbia,2014,8900000,5520000.0,1690.0,14000,9340000.0
Seychelles,2014,94200,48300.0,7.95,24200,151000.0
Sierra Leone,2014,7020000,425000.0,313.0,1710,4760000.0
Singapore,2014,5530000,4370000.0,394.0,82000,8100000.0
Slovak Republic,2014,5430000,4340000.0,711.0,27300,6380000.0
Slovenia,2014,2070000,1480000.0,440.0,28400,2330000.0
Solomon Islands,2014,587000,52800.0,88.8,2100,377000.0
Somalia,2014,13400000,219000.0,480.0,621,5500000.0
South Africa,2014,54500000,26700000.0,6960.0,12400,79300000.0
South Korea,2014,50600000,44300000.0,15900.0,33400,57300000.0
South Sudan,2014,10600000,477000.0,413.0,2170,2880000.0
Spain,2014,46800000,35600000.0,3770.0,31200,50800000.0
Sri Lanka,2014,20800000,5360000.0,4910.0,10600,22100000.0
St. Lucia,2014,178000,70800.0,12.9,11600,188000.0
St. Vincent and the Grenadines,2014,109000,51600.0,8.52,10400,115000.0
Sudan,2014,38000000,9360000.0,1650.0,4160,27800000.0
Suriname,2014,553000,222000.0,135.0,15200,928000.0
Sweden,2014,9690000,8970000.0,1400.0,44200,12300000.0
Switzerland,2014,8210000,7170000.0,1260.0,57200,11200000.0
Syria,2014,18700000,5260000.0,375.0,3540,14000000.0
Tajikistan,2014,8250000,1440000.0,378.0,2580,8000000.0
Tanzania,2014,50000000,3500000.0,2910.0,2540,31900000.0
Thailand,2014,68400000,23900000.0,8320.0,14900,97100000.0
Timor-Leste,2014,1170000,206000.0,62.7,6470,1380000.0
Togo,2014,7140000,407000.0,603.0,1420,4520000.0
Tonga,2014,101000,36300.0,7.22,5270,68000.0
Trinidad and Tobago,2014,1360000,887000.0,176.0,31100,1980000.0
Tunisia,2014,11100000,5110000.0,431.0,10800,14300000.0
Turkey,2014,77200000,39400000.0,2530.0,22300,71900000.0
Turkmenistan,2014,5470000,667000.0,449.0,14300,7210000.0
Uganda,2014,36900000,6240000.0,3250.0,1720,20400000.0
Ukraine,2014,45100000,20900000.0,10900.0,8240,61200000.0
United Arab Emirates,2014,9210000,8330000.0,445.0,62900,16800000.0
United Kingdom,2014,65400000,59900000.0,5740.0,38400,78500000.0
United States,2014,319000000,233000000.0,45600.0,52100,356000000.0
Uruguay,2014,3400000,2090000.0,648.0,19900,5500000.0
Uzbekistan,2014,30400000,10800000.0,3430.0,5340,21600000.0
Vanuatu,2014,264000,49600.0,39.5,2840,156000.0
Venezuela,2014,30000000,17100000.0,2840.0,17100,30500000.0
Vietnam,2014,91700000,37600000.0,7640.0,5310,136000000.0
Yemen,2014,25800000,5820000.0,1320.0,3830,17100000.0
Zambia,2014,15400000,2930000.0,1300.0,3690,10100000.0
Zimbabwe,2014,13600000,2220000.0,2080.0,2510,11800000.0
Afghanistan,2015,34400000,2840000.0,2170.0,1770,19700000
Albania,2015,2890000,1830000.0,183.0,11000,3400000
Algeria,2015,39700000,15200000.0,1420.0,13800,43200000
Andorra,2015,78000,75600.0,7.78,46600,71300
Angola,2015,27900000,3460000.0,1220.0,6650,13900000
Antigua and Barbuda,2015,93600,65500.0,2.11,21400,176000
Argentina,2015,43100000,29300000.0,5010.0,19200,61800000
Armenia,2015,2930000,1730000.0,257.0,8170,3460000
Australia,2015,23900000,20200000.0,2790.0,44100,25800000
Austria,2015,8680000,7280000.0,1450.0,44300,13500000
Azerbaijan,2015,9620000,7410000.0,424.0,16800,10700000
Bahamas,2015,374000,292000.0,12.7,29400,311000
Bahrain,2015,1370000,1280000.0,93.5,43900,2520000
Bangladesh,2015,156000000,22500000.0,11600.0,3230,131000000
Barbados,2015,285000,217000.0,15.3,16400,335000
Belarus,2015,9440000,5870000.0,2640.0,17200,11400000
Belgium,2015,11300000,9600000.0,2230.0,41800,12800000
Belize,2015,361000,150000.0,24.1,7980,212000
Benin,2015,10600000,1190000.0,822.0,1990,9320000
Bhutan,2015,728000,290000.0,49.4,8380,676000
Bolivia,2015,10900000,3870000.0,689.0,6440,10200000
Bosnia and Herzegovina,2015,3430000,1800000.0,352.0,11300,3440000
Botswana,2015,2120000,791000.0,339.0,15700,3480000
Brazil,2015,204000000,119000000.0,13700.0,14800,258000000
Brunei,2015,415000,295000.0,20.2,75100,463000
Bulgaria,2015,7200000,4080000.0,1070.0,17000,9190000
Burkina Faso,2015,18100000,2540000.0,1120.0,1600,14400000
Burundi,2015,10200000,494000.0,795.0,716,5000000
Cambodia,2015,15500000,999000.0,907.0,3290,20900000
Cameroon,2015,23300000,4820000.0,2130.0,3220,18200000
Canada,2015,36000000,32400000.0,4550.0,43100,29800000
Cape Verde,2015,525000,224000.0,85.3,6010,611000
Central African Republic,2015,4490000,171000.0,451.0,703,1240000
Chad,2015,14100000,494000.0,629.0,2050,5470000
Chile,2015,18000000,13800000.0,2110.0,22300,23200000
China,2015,1410000000,708000000.0,131000.0,13500,1290000000
Colombia,2015,47500000,26600000.0,2790.0,13100,57300000
Comoros,2015,777000,58000.0,37.8,2490,425000
"Congo, Dem. Rep.",2015,76200000,2900000.0,4320.0,812,37800000
"Congo, Rep.",2015,4860000,370000.0,282.0,5700,5220000
Costa Rica,2015,4850000,2900000.0,344.0,14600,7540000
Cote d'Ivoire,2015,23200000,8930000.0,1990.0,3230,25400000
Croatia,2015,4230000,2950000.0,817.0,21000,4420000
Cuba,2015,11300000,4220000.0,1730.0,7890,3340000
Cyprus,2015,1160000,833000.0,49.8,30700,1110000
Czech Republic,2015,10600000,8020000.0,1560.0,30600,12500000
Denmark,2015,5690000,5480000.0,722.0,45800,7080000
Djibouti,2015,914000,109000.0,39.2,3180,314000
Dominica,2015,71200,46300.0,3.29,10200,77300
Dominican Republic,2015,10300000,5570000.0,555.0,13700,8800000
Ecuador,2015,16200000,7930000.0,1260.0,10700,12900000
Egypt,2015,92400000,35000000.0,3050.0,10200,94000000
El Salvador,2015,6330000,1700000.0,586.0,6980,9330000
Equatorial Guinea,2015,1170000,249000.0,46.8,27700,533000
Eritrea,2015,3340000,36200.0,341.0,1240,475000
Estonia,2015,1320000,1160000.0,255.0,27600,1900000
Eswatini,2015,1100000,283000.0,184.0,9270,941000
Ethiopia,2015,101000000,14000000.0,6790.0,1520,42300000
Fiji,2015,869000,369000.0,106.0,8780,966000
Finland,2015,5480000,4740000.0,912.0,39100,7400000
France,2015,64500000,50300000.0,12300.0,37800,66700000
Gabon,2015,1950000,892000.0,125.0,16700,2820000
Gambia,2015,2090000,344000.0,67.6,1480,2720000
Georgia,2015,4020000,1910000.0,317.0,9010,5550000
Germany,2015,81800000,71600000.0,11900.0,44000,96400000
Ghana,2015,27800000,6960000.0,1370.0,3790,35000000
Greece,2015,10700000,7120000.0,514.0,24100,12600000
Grenada,2015,110000,59000.0,7.56,12400,120000
Guatemala,2015,16300000,4680000.0,1000.0,7290,18100000
Guinea,2015,11400000,937000.0,649.0,1860,10800000
Guinea-Bissau,2015,1740000,61500.0,134.0,1470,1240000
Guyana,2015,767000,261000.0,229.0,7090,543000
Haiti,2015,10700000,1300000.0,952.0,1650,7300000
Honduras,2015,9110000,2470000.0,299.0,4250,8050000
Hungary,2015,9780000,7120000.0,2400.0,25100,9900000
Iceland,2015,330000,324000.0,41.2,44200,384000
India,2015,1310000000,223000000.0,231000.0,5740,1000000000
Indonesia,2015,258000000,56800000.0,8500.0,10400,339000000
Iran,2015,78500000,35600000.0,4990.0,16700,74200000
Iraq,2015,35600000,20600000.0,2820.0,15000,33600000
Ireland,2015,4650000,3880000.0,484.0,60500,4900000
Israel,2015,7980000,6170000.0,619.0,32100,10600000
Italy,2015,60600000,35200000.0,4650.0,34300,87700000
Jamaica,2015,2890000,1220000.0,83.5,8050,3140000
Japan,2015,128000000,117000000.0,29100.0,37800,161000000
Jordan,2015,9270000,5570000.0,212.0,8410,13800000
Kazakhstan,2015,17600000,12400000.0,4400.0,23500,26300000
Kenya,2015,47900000,7940000.0,2040.0,2800,37700000
Kiribati,2015,111000,14400.0,26.3,1980,41000
Kuwait,2015,3840000,2760000.0,108.0,70300,7660000
Kyrgyz Republic,2015,5960000,1800000.0,664.0,3230,7580000
Lao,2015,6740000,1230000.0,651.0,5690,3730000
Latvia,2015,2000000,1580000.0,483.0,23000,2590000
Lebanon,2015,6530000,4830000.0,142.0,11900,4660000
Lesotho,2015,2060000,515000.0,563.0,2870,2140000
Liberia,2015,4470000,1480000.0,368.0,1230,3650000
Libya,2015,6420000,1220000.0,275.0,14400,9750000
Lithuania,2015,2930000,2090000.0,1100.0,27000,4180000
Luxembourg,2015,567000,546000.0,66.8,93700,807000
Madagascar,2015,24200000,1010000.0,1390.0,1380,10700000
Malawi,2015,16700000,888000.0,1040.0,1140,6570000
Malaysia,2015,30300000,21500000.0,2240.0,25400,44100000
Maldives,2015,455000,248000.0,11.8,12700,740000
Mali,2015,17400000,1800000.0,493.0,1920,22700000
Malta,2015,434000,329000.0,24.2,34500,524000
Marshall Islands,2015,57400,11100.0,11.2,3380,15500
Mauritania,2015,4050000,615000.0,128.0,3720,3640000
Mauritius,2015,1260000,631000.0,115.0,18900,1760000
Mexico,2015,122000000,70000000.0,7330.0,17500,108000000
"Micronesia, Fed. Sts.",2015,109000,34300.0,19.3,3140,22500
Moldova,2015,4070000,2810000.0,719.0,5700,3710000
Mongolia,2015,3000000,675000.0,614.0,11300,3070000
Montenegro,2015,627000,427000.0,79.3,15300,1010000
Morocco,2015,34700000,19800000.0,1790.0,7330,43100000
Mozambique,2015,27000000,4580000.0,1810.0,1160,20100000
Myanmar,2015,52700000,11400000.0,3010.0,5030,41000000
Namibia,2015,2310000,595000.0,250.0,10500,2550000
Nepal,2015,27000000,4750000.0,2960.0,2460,27500000
Netherlands,2015,16900000,15500000.0,1960.0,46900,20800000
New Zealand,2015,4610000,4070000.0,529.0,35200,5600000
Nicaragua,2015,6220000,1230000.0,447.0,4850,7260000
Niger,2015,20000000,495000.0,719.0,903,8960000
Nigeria,2015,181000000,65200000.0,5940.0,5690,151000000
North Korea,2015,25200000,0.0,3240.0,1720,3240000
North Macedonia,2015,2080000,1460000.0,205.0,12800,2080000
Norway,2015,5200000,5030000.0,581.0,64000,5710000
Oman,2015,4270000,3140000.0,145.0,39200,6650000
Pakistan,2015,199000000,27900000.0,7000.0,4460,126000000
Palestine,2015,4530000,2600000.0,91.2,4490,3530000
Panama,2015,3970000,2030000.0,229.0,20800,5740000
Papua New Guinea,2015,8110000,641000.0,1050.0,3820,3560000
Paraguay,2015,6690000,3330000.0,418.0,11100,7410000
Peru,2015,30500000,12400000.0,920.0,12100,34200000
Philippines,2015,102000000,36800000.0,5520.0,6850,118000000
Poland,2015,38000000,25900000.0,6860.0,25300,54500000
Portugal,2015,10400000,7120000.0,1430.0,26600,11700000
Qatar,2015,2570000,2380000.0,128.0,116000,3740000
Romania,2015,19900000,11100000.0,2440.0,20700,23100000
Russia,2015,145000000,102000000.0,51400.0,24500,227000000
Rwanda,2015,11400000,2050000.0,678.0,1770,8760000
Samoa,2015,194000,49200.0,21.7,5570,121000
Sao Tome and Principe,2015,199000,51500.0,3.64,2890,185000
Saudi Arabia,2015,31700000,22100000.0,923.0,50500,52800000
Senegal,2015,14600000,3940000.0,1020.0,3000,15000000
Serbia,2015,8880000,5800000.0,1700.0,14300,9160000
Seychelles,2015,95000,51500.0,8.13,24900,148000
Sierra Leone,2015,7170000,455000.0,322.0,1330,5660000
Singapore,2015,5590000,4420000.0,389.0,83300,8230000
Slovak Republic,2015,5440000,4220000.0,711.0,28400,6680000
Slovenia,2015,2070000,1510000.0,452.0,29000,2350000
Solomon Islands,2015,603000,60300.0,90.4,2090,425000
Somalia,2015,13800000,243000.0,493.0,623,5840000
South Africa,2015,55400000,28800000.0,7180.0,12400,88000000
South Korea,2015,50800000,45700000.0,16000.0,34200,58900000
South Sudan,2015,10700000,589000.0,435.0,1910,2900000
Spain,2015,46700000,36700000.0,3750.0,32400,51100000
Sri Lanka,2015,20900000,2530000.0,4940.0,11100,23900000
St. Lucia,2015,179000,76200.0,13.1,11600,188000
St. Vincent and the Grenadines,2015,109000,18700.0,8.29,10500,113000
Sudan,2015,38900000,10400000.0,1700.0,4260,27900000
Suriname,2015,559000,239000.0,134.0,14500,750000
Sweden,2015,9760000,8850000.0,1420.0,45700,12600000
Switzerland,2015,8300000,7260000.0,1280.0,57300,11200000
Syria,2015,18000000,5400000.0,368.0,3050,14300000
Tajikistan,2015,8450000,1600000.0,388.0,2670,8490000
Tanzania,2015,51500000,10300000.0,3020.0,2610,39700000
Thailand,2015,68700000,27000000.0,8380.0,15300,103000000
Timor-Leste,2015,1200000,275000.0,65.3,7660,1380000
Togo,2015,7320000,521000.0,621.0,1470,4860000
Tonga,2015,101000,39000.0,7.31,5480,73500
Trinidad and Tobago,2015,1370000,948000.0,176.0,31500,2120000
Tunisia,2015,11200000,5200000.0,434.0,10900,14600000
Turkey,2015,78500000,42200000.0,2670.0,23300,73600000
Turkmenistan,2015,5570000,835000.0,460.0,15000,7840000
Uganda,2015,38200000,6820000.0,3270.0,1750,20200000
Ukraine,2015,44900000,22000000.0,11000.0,7470,60700000
United Arab Emirates,2015,9260000,8380000.0,446.0,65800,17900000
United Kingdom,2015,65900000,60600000.0,5790.0,39000,79300000
United States,2015,321000000,239000000.0,46300.0,53200,382000000
Uruguay,2015,3410000,2200000.0,645.0,19900,5170000
Uzbekistan,2015,30900000,13200000.0,3290.0,5640,21800000
Vanuatu,2015,271000,60600.0,40.3,2740,175000
Venezuela,2015,30100000,19300000.0,2920.0,15600,29100000
Vietnam,2015,92700000,41700000.0,7680.0,5610,120000000
Yemen,2015,26500000,6380000.0,1390.0,3110,15000000
Zambia,2015,15900000,3330000.0,1340.0,3680,11600000
Zimbabwe,2015,13800000,3140000.0,2130.0,2510,12800000
Afghanistan,2016,35400000,3960000.0,2250.0,1760,21600000.0
Albania,2016,2890000,1920000.0,181.0,11400,3370000.0
Algeria,2016,40600000,17400000.0,1440.0,13900,47000000.0
Andorra,2016,77300,75700.0,7.84,48200,76100.0
Angola,2016,28800000,3750000.0,1230.0,6260,13000000.0
Antigua and Barbuda,2016,94500,69000.0,2.13,22400,180000.0
Argentina,2016,43500000,30900000.0,5010.0,18600,63700000.0
Armenia,2016,2940000,1890000.0,252.0,8160,3430000.0
Australia,2016,24300000,21000000.0,2830.0,44600,26600000.0
Austria,2016,8750000,7380000.0,1470.0,44700,11100000.0
Azerbaijan,2016,9740000,7610000.0,423.0,16100,10200000.0
Bahamas,2016,378000,302000.0,13.0,28600,360000.0
Bahrain,2016,1430000,1400000.0,96.0,43700,2990000.0
Bangladesh,2016,158000000,28500000.0,11600.0,3420,136000000.0
Barbados,2016,286000,227000.0,15.4,16700,332000.0
Belarus,2016,9450000,6720000.0,2660.0,16800,11400000.0
Belgium,2016,11400000,9820000.0,2250.0,42200,12600000.0
Belize,2016,368000,164000.0,24.8,7770,223000.0
Benin,2016,10900000,1300000.0,847.0,2010,8890000.0
Bhutan,2016,737000,308000.0,50.3,8940,698000.0
Bolivia,2016,11000000,4380000.0,700.0,6620,10100000.0
Bosnia and Herzegovina,2016,3390000,2040000.0,352.0,11800,3400000.0
Botswana,2016,2160000,850000.0,346.0,16000,3290000.0
Brazil,2016,206000000,125000000.0,13900.0,14200,244000000.0
Brunei,2016,420000,378000.0,20.6,72400,523000.0
Bulgaria,2016,7150000,4280000.0,1080.0,17800,8970000.0
Burkina Faso,2016,18600000,2600000.0,1170.0,1640,15400000.0
Burundi,2016,10500000,543000.0,821.0,689,5360000.0
Cambodia,2016,15800000,5110000.0,923.0,3470,19900000.0
Cameroon,2016,23900000,5550000.0,2180.0,3290,18700000.0
Canada,2016,36400000,33200000.0,4570.0,43100,30800000.0
Cape Verde,2016,531000,267000.0,86.9,6210,602000.0
Central African Republic,2016,4540000,182000.0,462.0,731,1250000.0
Chad,2016,14600000,728000.0,642.0,1860,5590000.0
Chile,2016,18200000,15200000.0,2160.0,22300,23300000.0
China,2016,1410000000,752000000.0,131000.0,14400,1360000000.0
Colombia,2016,48200000,28000000.0,2820.0,13200,58700000.0
Comoros,2016,796000,63200.0,39.0,2490,454000.0
"Congo, Dem. Rep.",2016,78800000,4890000.0,4460.0,805,28900000.0
"Congo, Rep.",2016,4980000,405000.0,292.0,5400,5420000.0
Costa Rica,2016,4900000,3230000.0,348.0,15100,8330000.0
Cote d'Ivoire,2016,23800000,9820000.0,2050.0,3400,27500000.0
Croatia,2016,4210000,3060000.0,825.0,21900,4410000.0
Cuba,2016,11300000,4870000.0,1750.0,7890,3990000.0
Cyprus,2016,1170000,888000.0,50.9,32000,1130000.0
Czech Republic,2016,10600000,8120000.0,1560.0,31300,12500000.0
Denmark,2016,5710000,5540000.0,730.0,46500,6990000.0
Djibouti,2016,929000,122000.0,40.1,3060,345000.0
Dominica,2016,71300,47800.0,3.51,10500,78400.0
Dominican Republic,2016,10400000,6640000.0,570.0,14500,8710000.0
Ecuador,2016,16500000,8920000.0,1270.0,10400,13900000.0
Egypt,2016,94400000,39000000.0,3090.0,10500,97800000.0
El Salvador,2016,6360000,1840000.0,591.0,7120,9640000.0
Equatorial Guinea,2016,1220000,289000.0,48.9,24300,576000.0
Eritrea,2016,3380000,39700.0,353.0,1240,506000.0
Estonia,2016,1320000,1150000.0,256.0,28600,1900000.0
Eswatini,2016,1110000,318000.0,185.0,9480,995000.0
Ethiopia,2016,104000000,15900000.0,6980.0,1620,51200000.0
Fiji,2016,872000,406000.0,108.0,8970,1040000.0
Finland,2016,5500000,4820000.0,907.0,40100,7220000.0
France,2016,64700000,51300000.0,12400.0,38100,67600000.0
Gabon,2016,2010000,965000.0,127.0,16500,2960000.0
Gambia,2016,2150000,398000.0,70.0,1440,2840000.0
Georgia,2016,4020000,2350000.0,310.0,9260,5530000.0
Germany,2016,82200000,69200000.0,12000.0,44700,103000000.0
Ghana,2016,28500000,9870000.0,1400.0,3830,38300000.0
Greece,2016,10600000,7330000.0,513.0,24200,12500000.0
Grenada,2016,110000,61600.0,7.64,12800,119000.0
Guatemala,2016,16600000,5720000.0,1060.0,7370,18300000.0
Guinea,2016,11700000,1150000.0,671.0,2010,11100000.0
Guinea-Bissau,2016,1780000,67000.0,137.0,1530,1290000.0
Guyana,2016,771000,275000.0,220.0,7290,585000.0
Haiti,2016,10800000,1330000.0,971.0,1660,6500000.0
Honduras,2016,9270000,2730000.0,307.0,4340,7830000.0
Hungary,2016,9750000,7730000.0,2460.0,25700,9950000.0
Iceland,2016,332000,326000.0,41.5,46800,402000.0
India,2016,1320000000,291000000.0,230000.0,6150,1130000000.0
Indonesia,2016,262000000,66600000.0,8580.0,10700,386000000.0
Iran,2016,79600000,42300000.0,5010.0,18700,80500000.0
Iraq,2016,36600000,7770000.0,2920.0,16500,33400000.0
Ireland,2016,4700000,3990000.0,482.0,62800,4880000.0
Israel,2016,8110000,6460000.0,628.0,32700,10600000.0
Italy,2016,60700000,37200000.0,4700.0,34700,86000000.0
